character,hun_eum,components_norm,components_detail,comp_status,title,link,content
忌,꺼릴 기,己心,己(몸(자기) 기) 心(마음 심),ok,꺼릴 기(忌),http://tonghanja.com/%ea%ba%bc%eb%a6%b4-%ea%b8%b0%e5%bf%8c/,"忌 .3급 己: 몸(자기) 기 心: 마음 심 자기(己) 마음(心)대로 하면? 자기 마음 대로 하면 다른 사람들이 ‘ 꺼림 ’이지요. 꺼릴 기 기 피 (忌 避 : 꺼리어 피함 ) , 금기(禁忌)"
己,몸 기,,,none,몸 기(己),http://tonghanja.com/%eb%aa%b8-%ea%b8%b0%e5%b7%b1/,"己 .5급Ⅱ 허리 굽히고( ) 무릎 꿇은( ) 것은? 허리 굽히고 무릎 꿇은 것은 자기의 ‘ 몸 ’이지요. 몸 기 자 기 ( 自 己: 자신의 몸) , 이기(利己), 극기(克己) * 동양인들은 남에게 자기를 낮추어 표현하는 경향이 있답니다. * ‘己’는 ‘자기 기’라고도 합니다."
息,쉴 식,心自,自(스스로(코) 자) 心(마음(심장) 심),ok,쉴 식(息),http://tonghanja.com/%ec%89%b4-%ec%8b%9d%e6%81%af/,"息 .4급Ⅱ 自: 스스로(코) 자 心: 마음(심장) 심 코(自)로 심장(心) 박동에 맞춰 하는 것은? 코 로, 심장 이 박동하는 속도에 맞춰 하는 것은 숨을 ‘ 쉼 ’이지요 . 쉴 식 휴 식 ( 休 息: 쉼) , 안식(安息), 탄식(歎息)"
臭,냄새 취,犬自,自(스스로(코) 자) 犬(개 견),ok,냄새 취(臭),http://tonghanja.com/%eb%83%84%ec%83%88-%ec%b7%a8%e8%87%ad/,"臭 .3급 自: 스스로(코) 자 犬: 개 견 코(自)로 개(犬)가 잘 맡는 것은? 코 로 개 가 잘 맡는 것은 ‘ 냄새 ’이지요. 냄새 취 악취(惡臭), 향취(香臭), 체취(體臭)"
鼻,코 비,廾田自,自(스스로(코) 자) 田(밭 전) 廾(양손 공),ok,코 비(鼻),http://tonghanja.com/%ec%bd%94-%eb%b9%84%e9%bc%bb/,"鼻 .5급 自: 스스로(코) 자 田: 밭 전 廾: 양손 공 코(自)인데 밭(田)처럼 양손(廾)으로 파내는 곳은? 코 인데 밭 에서 돌 따위를 파낼 때처럼 양손 으로 코딱지를 파내는 곳은 ‘ 코 ’이지요. 코 비 비 공 (鼻 孔 : 콧 구멍 ) , 비염(鼻炎), 비음(鼻音)"
自,스스로 자,,,none,스스로 자(自),http://tonghanja.com/%ec%8a%a4%ec%8a%a4%eb%a1%9c-%ec%9e%90%e8%87%aa/,"自 .7급Ⅱ 코(自)를 가리키는 것은? ‘ 自 ’는 ‘ 코 ’를 본뜬 글자였으나, 사람은 스스로를 가리킬 때 손으로 자기 코를 가리킨다 하여 ‘ 스스로 ’를 뜻하게 되었답니다. 스스로 자 자 기 (自 己 : 스스로 / 제 몸 ) , 자신(自身), 자아(自我) * ‘自’는 다른 글자에서 ‘코’를 뜻하기도 합니다."
社,토지신 사,土示,示(보일(신) 시) 土(흙(땅) 토),ok,토지신 사(社),http://tonghanja.com/%ed%86%a0%ec%a7%80%ec%8b%a0-%ec%82%ac%e7%a4%be/,"社 .6급Ⅱ 示: 보일(신) 시 土: 흙(땅) 토 신(示)인데 땅(土)을 관장하는 이는? 신 인데 땅 을 관장하는 이는 ‘ 토지신 (土地神)’이지요. 토지신 사 사회(社會), 회사(會社), 본사(本社) * ‘社’는 토지신에게 제사를 지낼 때 여러 사람들이 한데 모인다는 데서 ‘모일 사’라고도 합니다."
視,볼 시,示見,示(보일(신) 시) 見(볼 견),ok,볼 시(視),http://tonghanja.com/%eb%b3%bc-%ec%8b%9c%e8%a6%96/,"視 .4급Ⅱ 示: 보일(신) 시 見: 볼 견 신(示)이 보는(見) 것은? 신 이 제물을 보는 것은 ‘ 봄 ’이지요. 볼 시 주 시 ( 注 視: 주의를 집중하여 봄) , 응시(凝視), 직시(直視)"
示,보일 시,,,none,보일 시(示),http://tonghanja.com/%eb%b3%b4%ec%9d%bc-%ec%8b%9c%e7%a4%ba/,"示 .5급 제물( )을 제단( )에 올리는 것은? 제물 을 제단 에 올리는 것은 신에게 제물을 ‘ 보임 ’이지요. 보일 시 전 시 ( 展 示: 물품 따위를 펴서 보임) , 표시(表示), 제시(提示) * ‘示’의 ‘ ’는 제물에서 떨어지는 피를 나타낸 것입니다. * ‘示’는 다른 글자에서 ‘신’ ‘제단’ ‘제사’의 뜻으로도 쓰입니다."
械,기계 계,戒木,木(나무 목) 戒(경계할 계),ok,기계 계(械),http://tonghanja.com/%ea%b8%b0%ea%b3%84-%ea%b3%84%e6%a2%b0/,械 .3급Ⅱ 木: 나무 목 戒: 경계할 계 나무(木)로 만든 건데 경계해야(戒) 하는 것은? 나무 로 만든 건데 잘 작동하는지 경계해야 하는 것은 형틀 따위의 ‘ 기계 ’이지요. 기계 계 기 계 ( 機 械: 베틀과 형틀/ 동력을 써서 작업을 하는 장치 )
戒,경계할 계,廾戈,戈(창 과) 廾(양손 공),ok,경계할 계(戒),http://tonghanja.com/%ea%b2%bd%ea%b3%84%ed%95%a0-%ea%b3%84%e6%88%92/,"戒 .4급 戈: 창 과 廾: 양손 공 창(戈)을 양손(廾)으로 들고 하는 것은? 창 을 양손 으로 들고 하는 것은 주변을 ‘ 경계함 ’이지요. 경계할 계 경 계 ( 警 戒: 주변을 살피면서 지킴 ) , 훈계(訓戒), 징계(懲戒)"
弄,희롱할 롱,廾王,王(구슬 옥) 廾(양손 공),ok,희롱할 롱(弄),http://tonghanja.com/%ed%9d%ac%eb%a1%b1%ed%95%a0-%eb%a1%b1%e5%bc%84/,"弄 .3급Ⅱ 王: 구슬 옥 廾: 양손 공 구슬(王)을 양손(廾)으로 들고 하는 것은? 구슬 을 양손 으로 들고 하는 것은 ‘ 희롱함 ’이지요. 희롱할 롱 희 롱 ( 戱 弄: 손아귀에 넣고 제멋대로 가지고 놂 ) , 재롱(才弄), 우롱(愚弄)"
廾,양손 공,,,none,양손 공(廾),http://tonghanja.com/%ec%96%91%ec%86%90-%ea%b3%b5%e5%bb%be/,廾 .무급 왼손(十)과 오른손(十)은? 왼손 과 오른손 은 ‘ 양손 ’이지요. 양손 공
現,나타날 현,王見,王(구슬(옥) 옥) 見(볼 견),ok,나타날 현(現),http://tonghanja.com/%eb%82%98%ed%83%80%eb%82%a0-%ed%98%84%e7%8f%be/,"現 .6급Ⅱ 王: 구슬(옥) 옥 見: 볼 견 옥(王)을 보면(見)? 옥 을 들여다 보면 옥 특유의 문양이 ‘ 나타남 ’이지요. 나타날 현 출 현 ( 出 現: 나타남) , 표현(表現), 현상(現象)"
見,볼 견,儿目,目(눈 목) 儿(사람 인),ok,볼 견(見),http://tonghanja.com/%eb%b3%bc-%ea%b2%ac%e8%a6%8b/,"見 .5급Ⅱ 目: 눈 목 儿: 사람 인 눈(目)으로 사람(儿)이 하는 것은? 눈 으로 사람 이 하는 것은 사물이나 현상을 ‘ 봄 ’이지요. 볼 견 견 해 (見 解 : 사물이나 현상을 보고 의미를 풂 ) , 의견(意見), 소견(所見)"
目,눈 목,,,none,눈 목(目),http://tonghanja.com/%eb%88%88-%eb%aa%a9%e7%9b%ae/,"目 .6급 눈(目)은? ‘ 目 ’은 ‘ 눈 ’을 세워서 나타낸 글자입니다. 눈 목 안 목 ( 眼 目: 보는 눈 / 사물을 보고 분별하는 식견 ) , 주목(注目), 목격(目擊) * 罒: 目의 이형."
御,거느릴 어,,,none,거느릴 어(御),http://tonghanja.com/%ea%b1%b0%eb%8a%90%eb%a6%b4-%ec%96%b4%e5%be%a1/,御 .3급Ⅱ 彳: 모양 午: 낮(말) 오 止: 그칠(발) 지 卩: 병부(무릎 굽힐) 절 거리(彳)에서 말(午)이 발(止)로 다니도록 무릎 굽힌 사람(卩)이 하는 것은? 거리 에서 말 이 발 로 다니도록 무릎 굽힌 사람 인 마부가 하는 것은 말을 ‘ 거느림 ’이지요. 거느릴 어 제 어 ( 制 御: 대상을 통제하여 마음대로 다스림 )
徒,무리 도,彳走,彳(조금 걸을(걸을) 척) 走(달릴 주),ok,무리 도(徒),http://tonghanja.com/%eb%ac%b4%eb%a6%ac-%eb%8f%84%e5%be%92/,"徒 .4급 彳: 조금 걸을(걸을) 척 走: 달릴 주 걷고(彳) 달리기(走)를 함께 하는 이들은? 걷고 달리기 를 함께 하는 이들은 한 ‘ 무리 ’이지요. 무리 도 도 당 (徒 黨 : 무리) , 신도(信徒), 폭도(暴徒)"
走,달릴 주,土,土(모) 양(발 지),ok,달릴 주(走),http://tonghanja.com/%eb%8b%ac%eb%a6%b4-%ec%a3%bc%e8%b5%b0/,"走 .4급Ⅱ 土: 모양 : 발 지 팔다리 벌린 사람(土)이 발( )로 하는 것은? 팔다리 벌린 사람 이 발 로 하는 것은 ‘ 달림 ’이지요. 달릴 주 주 행 (走 行 : 달려 감 ) , 질주(疾走), 폭주(暴走)"
迎,맞을 영,卬辵,卬(높을 앙) 辶(갈 착),ok,맞을 영(迎),http://tonghanja.com/%eb%a7%9e%ec%9d%84-%ec%98%81%e8%bf%8e/,"迎 .4급 卬: 높을 앙 辶: 갈 착 높은(卬) 이가 가면(辶) 하는 것은? 높은 이가 가면 하는 것은 낮은 이가 높은 이를 ‘ 맞음 ’이지요. 맞을 영 환 영 ( 歡 迎: 기쁘게 맞음) , 영접(迎接), 영합(迎合)"
抑,누를 억,卬手,扌(손 수) 卬(높을 앙),ok,누를 억(抑),http://tonghanja.com/%eb%88%84%eb%a5%bc-%ec%96%b5%e6%8a%91/,"抑 .3급Ⅱ 扌: 손 수 卬: 높을 앙 손(扌)으로 높은(卬) 이가 하는 것은? 손 으로 높은 이가 하는 것은 낮은 이를 못 기어오르게 ‘ 누름 ’이지요. 누를 억 억 압 (抑 壓 : 억 누름) , 억제(抑制), 억류(抑留)"
仰,우러를 앙,人卬,亻(사람 인) 卬(높을 앙),ok,우러를 앙(仰),http://tonghanja.com/%ec%9a%b0%eb%9f%ac%eb%a5%bc-%ec%95%99%e4%bb%b0/,"仰 .3급Ⅱ 亻: 사람 인 卬: 높을 앙 사람(亻)이 높은(卬) 이에게 하는 것은? 사람 이 높은 이에게 하는 것은 ‘ 우러름 ’이지요. 우러를 앙 숭 앙 ( 崇 仰: 높여 우러러 봄 ) , 추앙(推仰), 신앙(信仰)"
卬,높을 앙,卩,급(모양) 卩(병부(무릎 굽힐) 절),ok,높을 앙(卬),http://tonghanja.com/%eb%86%92%ec%9d%84-%ec%95%99%e5%8d%ac/,卬 .특급 : 모양 卩: 병부(무릎 굽힐) 절 사람( )인데 다른 이가 무릎 굽히는(卩) 이는? 사람 인데 다른 이가 무릎 을 굽히는 이는 지위나 계급이 ‘ 높음 ’이지요. 높을 앙
卩,병부 절,,,none,병부 절(卩),http://tonghanja.com/%eb%b3%91%eb%b6%80-%ec%a0%88%e5%8d%a9/,"卩 .무급 네모난 나무패(卩)는? ‘ 卩 ’은 윗다리( ) 와 엉덩이( ) 쪽으로 아랫다리( ) 를 굽히는 것인 ‘ 무릎 굽힘 ’을 나타낸 글자였으나, 후에 자형이 병부(兵符: 병사를 동원할 때 쓰던 납작한 패)와 같다 하여 ‘ 병부 ’를 뜻하게 되었답니다. 병부 절 * ‘卩’은 다른 글자에서 ‘무릎 굽힘’을 뜻하기도 합니다."
班,나눌 반,刀王,王(구슬(옥) 옥) 刂(칼 도) 王(구슬(옥) 옥),ok,나눌 반(班),http://tonghanja.com/%eb%82%98%eb%88%8c-%eb%b0%98%e7%8f%ad/,"班 .6급Ⅱ 王: 구슬(옥) 옥 刂: 칼 도 王: 구슬(옥) 옥 옥(王)과 옥(王) 사이에 칼(刂)을 넣는 것은? 옥 과 옥 사이에 칼 을 넣는 것은 옥을 칼로 ‘ 나눔 ’이지요. 나눌 반 반(班), 반장(班長), 양반(兩班)"
碧,푸를 벽,王白石,王(구슬(옥) 옥) 白(흰 백) 石(돌 석),ok,푸를 벽(碧),http://tonghanja.com/%ed%91%b8%eb%a5%bc-%eb%b2%bd%e7%a2%a7/,"碧 .3급Ⅱ 王: 구슬(옥) 옥 白: 흰 백 石: 돌 석 옥(王)돌(石)의 흰(白)색에 섞이는 것은? 옥돌 의 흰 색에 섞이는 것은 ‘ 푸름 ’이지요. 푸를 벽 벽 색 (碧 色 : 푸른 색 ) , 벽해(碧海), 벽안(碧眼) * 옥돌은 원래 흰색이지만 크롬(Cr)이 섞이면 푸른색을 띤답니다."
全,온전할 전,入王,入(들 입) 王(구슬(옥) 옥),ok,온전할 전(全),http://tonghanja.com/%ec%98%a8%ec%a0%84%ed%95%a0-%ec%a0%84%e5%85%a8/,"全 .7급Ⅱ 入: 들 입 王: 구슬(옥) 옥 들이는(入) 옥(王)의 상태는? 집 안에 들이는 옥 의 상태는 깨지거나 부서지지 않고 ‘ 온전함 ’이지요. 온전할 전 온 전 ( 穩 全: 본바탕 그대로 고스란함 ) , 완전(完全), 전체( 全 體)"
玉,구슬 옥,,,none,구슬 옥(玉),http://tonghanja.com/%ea%b5%ac%ec%8a%ac-%ec%98%a5%e7%8e%89-2/,"玉 .4급Ⅱ 구슬꿰미(王)의 구슬( )은? 구슬꿰미 의 구슬 은 ‘ 구슬 ’이지요. 구슬 옥 옥 (玉: 구슬 / 동양에서 귀히 여기는 백옥(白玉)·경옥(硬玉)·연옥(軟玉) 따위의 총칭 ) * ‘玉’ 자는 원래 ‘王’ 자와 모양이 같았으나, 후에 두 글자를 구별하려고 오른쪽에 점 하나를 더 찍은 것이랍니다. * 王: 玉의 이형."
皇,임금 황,王白,白(흰 백) 王(임금 왕),ok,임금 황(皇),http://tonghanja.com/%ec%9e%84%ea%b8%88-%ed%99%a9%e7%9a%87/,"皇 .3급Ⅱ 白: 흰 백 王: 임금 왕 흰(白) 관을 쓴 왕(王)은? 흰 관, 즉 희게 빛나는 관을 쓴 왕 은 ‘ 임금 ’이지요. 임금 황 황 제 (皇 帝 : 임금) , 황후(皇后), 황태자(皇太子)"
狂,미칠 광,犬王,犭(개 견) 王(임금 왕),ok,미칠 광(狂),http://tonghanja.com/%eb%af%b8%ec%b9%a0-%ea%b4%91%e7%8b%82/,"狂 .3급Ⅱ 犭: 개 견 王: 임금 왕 개(犭)가 왕(王)처럼 된 것은? 개 가 왕 처럼 무섭게 된 것은 ‘ 미침 ’이지요. 미칠 광 발 광 ( 發 狂: 미친 증세가 일어남 ) , 광란(狂亂), 광견(狂犬)"
王,임금 왕,,,none,임금 왕(王),http://tonghanja.com/%ec%9e%84%ea%b8%88-%ec%99%95%e7%8e%8b/,"王 .8급 하늘(￣)과 사람(ㅡ)과 땅(__)의 이치를 꿰뚫은(ㅣ) 이는? 하늘 과 사람 과 땅 의 이치를 꿰뚫은 이는 ‘ 임금 ’이지요. 임금 왕 왕 (王: 임금) , 국왕(國王), 제왕(帝王)"
藥,약 약,樂艸,艹(풀 초) 樂(노래 악/ 즐길 락/ 좋아할 요),ok,약 약(藥),http://tonghanja.com/%ec%95%bd-%ec%95%bd%e8%97%a5/,"藥 .6급Ⅱ 艹: 풀 초 樂: 노래 악/ 즐길 락/ 좋아할 요 풀(艹)인데 즐겁게(樂) 해주는 것은? 풀 인데 아픈 곳을 낫게 하여 기분을 즐겁게 해주는 것은 ‘ 약 ’이지요. 약 약 약 (藥: 병이나 상처를 고치는 데 쓰는 물품 ) , 약초(藥草), 약재(藥材)"
樂,노래 악,幺木白,幺(작을(실) 요) 白(모양) 幺(작을(실) 요) 木(나무 목),ok,노래 악(樂),http://tonghanja.com/%eb%85%b8%eb%9e%98-%ec%95%85%e6%a8%82/,"樂 .6급Ⅱ 幺: 작을(실) 요 白: 모양 幺: 작을(실) 요 木: 나무 목 실들(幺幺)을 안족(白)에 건 나무(木)로 연주하는 것은? 실들 을 안족 에 건 나무 인 악기로 연주하는 것은 ‘ 노래 ’이지요. 노래 악 음 악 ( 音 樂: 소리에 의한 예술 ) , 향락(享樂), 요산요수(樂山樂水) * ‘樂’은 노래(樂)를 연주하는 것은 즐기는 것이라 하여, ‘즐길 락’이라고도 합니다. * ‘樂’은 노래(樂)를 연주하면 사람들이 좋아한다는 데서, ‘좋아할 요’라고도 합니다."
迫,닥칠 박,白辵,白(흰(박을) 백) 辶(갈 착),ok,닥칠 박(迫),http://tonghanja.com/%eb%8b%a5%ec%b9%a0-%eb%b0%95%e8%bf%ab/,"迫 .3급Ⅱ 白: 흰(박을) 백 辶: 갈 착 박듯이(白) 가는(辶) 것은? 박듯이 어떤 대상 쪽으로 가는 것은 ‘ 닥침 ’이지요. 닥칠 박 핍 박 ( 逼 迫: 닥침 / 바짝 죄어서 괴롭게 굶 *逼·1급·닥칠 핍 ) , 압박(壓迫), 절박(切迫) * ‘迫’의 ‘닥치다’는 ‘들이닥치다’ ‘밀어닥치다’ 할 때의 ‘닥치다’입니다."
泊,배 댈 박,水白,氵(물 수) 白(흰(박을) 백),ok,배 댈 박(泊),http://tonghanja.com/%eb%b0%b0-%eb%8c%88-%eb%b0%95%e6%b3%8a/,"泊 .3급 氵: 물 수 白: 흰(박을) 백 물(氵)에서 배를 박는(白) 것은? 물 에서 어떤 곳에 배를 박는 것은 ‘ 배 댐 ’이지요. 배 댈 박 정 박 ( 碇 泊: 닻을 내려 배 를 댐 *碇·1급·닻 정 ) , 숙박(宿泊), 외박(外泊)"
拍,칠 박,手白,扌(손 수) 白(흰(박을) 백),ok,칠 박(拍),http://tonghanja.com/%ec%b9%a0-%eb%b0%95%e6%8b%8d/,"拍 .4급 扌: 손 수 白: 흰(박을) 백 손(扌)을 박는(白) 것은? 손 을 박는 것은 손으로 무엇을 ‘ 침 ’이지요. 칠 박 박수(拍手), 박자(拍子), 박장대소(拍掌大笑)"
伯,맏 백,人白,亻(사람 인) 白(흰(아뢸) 백),ok,맏 백(伯),http://tonghanja.com/%eb%a7%8f-%eb%b0%b1%e4%bc%af/,"伯 .3급Ⅱ 亻: 사람 인 白: 흰(아뢸) 백 사람(亻)인데 아뢰는(白) 이는? 사람 인데 무슨 일이 있을 때 대표로 아뢰는 이는 ‘ 맏 ’이지요. 맏 백 백 형 (伯 兄 : 맏 형 ) , 백부(伯父)"
白,흰 백,,,none,흰 백(白),http://tonghanja.com/%ed%9d%b0-%eb%b0%b1%e7%99%bd/,"白 .8급 이(白)는? 이 는 색이 ‘ 흼 ’이지요. 흰 백 백 색 (白 色 : 흰 색 ) , 순백(純白), 결백(潔白) * ‘白’은 이는 잇몸에 박혀 있다는 데서, ‘박다’ ‘박히다’는 뜻으로도 쓰입니다. * ‘白’은 이를 사용하여 어떤 내용을 아뢴다는 데서 ‘아뢰다’는 뜻으로도 쓰입니다."
窓,창 창,厶心穴,穴(굴(구멍) 혈) 厶(囱의 이형) 心(마음 심),ok,창 창(窓),http://tonghanja.com/%ec%b0%bd-%ec%b0%bd%e7%aa%93/,"窓 .6급Ⅱ 穴: 굴(구멍) 혈 厶: 囱의 이형 心: 마음 심 구멍(穴)인데 격자창(厶)이며 마음(心)을 위한 것은? 집에 내는 구멍 인데 격자 무늬의 창 이며 건강한 마음 을 위한 것은 ‘ 창 ’이지요. 창 창 창 (窓: 햇빛과 공기를 들이거나 밖을 내다보려고 벽에 내는 작은 문 ) , 창문(窓門), 창구(窓口)"
空,빌 공,工穴,穴(굴 혈) 工(장인(만들) 공),ok,빌 공(空),http://tonghanja.com/%eb%b9%8c-%ea%b3%b5%e7%a9%ba/,"空 .7급Ⅱ 穴: 굴 혈 工: 장인(만들) 공 굴(穴)을 만들면(工)? 굴 을 파서 만들면 그 속이 ‘ 빔 ’이지요. 빌 공 공 허 (空 虛 : 아무것도 없이 텅 빔) , 공간(空間), 공중(空中)"
突,갑자기 돌,犬穴,穴(굴(구멍) 혈) 犬(개 견),ok,갑자기 돌(突),http://tonghanja.com/%ea%b0%91%ec%9e%90%ea%b8%b0-%eb%8f%8c%e7%aa%81/,"突 .3급Ⅱ 穴: 굴(구멍) 혈 犬: 개 견 구멍(穴)에서 개(犬)가 나오는 것은? 구멍 에서 개 가 튀어나오는 것은 ‘ 갑자기 ’이지요. 갑자기 돌 돌 연 (突 然 : 갑자기 그러함 ) , 돌발(突發), 돌출(突出)"
究,연구할 구,九穴,穴(굴 혈) 九(아홉(길) 구),ok,연구할 구(究),http://tonghanja.com/%ec%97%b0%ea%b5%ac%ed%95%a0-%ea%b5%ac%e7%a9%b6/,"究 .4급Ⅱ 穴: 굴 혈 九: 아홉(길) 구 굴(穴)을 길게(九) 들어가는 것은? 굴 속을 ‘ 길게 ’ 즉 ‘깊게’ 들어가는 것은 ‘ 연구함 ’이지요. 연구할 구 연 구 ( 硏 究: 깊게 조사하여 밝힘 ) , 궁구(窮究), 탐구(探究)"
穴,굴 혈,八宀,宀(집 면) 八(모양),ok,굴 혈(穴),http://tonghanja.com/%ea%b5%b4-%ed%98%88%e7%a9%b4/,"穴 .3급Ⅱ 宀: 집 면 八: 모양 집(宀)인데 입구(八)가 있는 것은? 집 인데 아치형 입구 가 있는 것은 ‘ 굴 ’이지요. 굴 혈 혈 거 (穴 居 : 굴 에서 삶 또는 그 주거 ) * 굴은 자연 굴이든 인공굴이든 대부분 아치형인데, 이 구조는 하중을 고르게 분산시켜 굴을 무너지지 않게 한답니다. * ‘穴’은 ‘구멍 혈’이라고도 합니다."
納,들일 납,內糸,糸(실 사) 內(안 내),ok,들일 납(納),http://tonghanja.com/%eb%93%a4%ec%9d%bc-%eb%82%a9%e7%b4%8d/,"納 .4급 糸: 실 사 內: 안 내 실(糸)을 안(內)으로 가져가는 것은? 실 을 관청 등의 건물 안 으로 가져가는 것은 세금 등을 ‘ 들임 ’이지요. 들일 납 납 세 (納 稅 : 세금을 들임 ) , 납품(納品), 납부(納付) * 들이다: 안으로 들게 하다."
內,안 내,入冂,冂(모양) 入(들 입),ok,안 내(內),http://tonghanja.com/%ec%95%88-%eb%82%b4%e5%85%a7/,"內 .7급Ⅱ 冂: 모양 入: 들 입 건물 (冂)에 들어가면 (入) 있는 곳은? 건물 에 들어가면 있는 곳은 건물의 ‘ 안 ’이지요. 안 내 내 부 (內 部 : 안 쪽 부분 ) , 내면(內面), 실내(室內)"
入,들 입,,,none,들 입(入),http://tonghanja.com/%eb%93%a4-%ec%9e%85%e5%85%a5/,"入 .7급 입구(入)에서 하는 것은? 굴집 등의 입구 에서 하는 것은 ‘ 듦 ’이지요. 들 입 입 장 (入 場 : 장소에 듦) , 진입(進入), 출입(出入)"
素,본디 소,糸,糸(실 사),ok,본디 소(素),http://tonghanja.com/%eb%b3%b8%eb%94%94-%ec%86%8c%e7%b4%a0/,"素 .4급Ⅱ : 모양 糸: 실 사 여러(三) 실들을 하나(ㅣ)로 합친 실(糸)은? 여러 누에고치에서 풀어낸 실들을 하나 로 합쳐 만든 명주 실 은 ‘ 본디 ’의 재료이지요. 본디 소 소 재 (素 材 : 본디 의 재료 ) , 요소(要素), 원소(元素) * 본디: 어떤 일이나 사물의 처음. * ‘素’는 누에고치에서 풀어낸 명주실의 색을 뜻하여 ‘흴 소’라고도 합니다."
絲,실 사,糸,糸(실 사) 糸(실 사),ok,실 사(絲),http://tonghanja.com/%ec%8b%a4-%ec%82%ac%e7%b5%b2/,"絲 .4급 糸: 실 사 糸: 실 사 실(糸)과 실(糸)을 모아놓은 것은? 실 과 실 을 한데 모아놓은 것은 ‘ 실 ’이지요. 실 사 원 사 ( 原 絲: 원료가 되는 실) , 견사(絹絲), 면사(綿絲)"
糸,실 사,,,none,실 사(糸),http://tonghanja.com/%ec%8b%a4-%ec%82%ac%e7%b3%b8/,糸 .특급 꼬인 부분(幺)과 풀린 부분( )으로 된 것은? 꼬인 부분 과 풀린 부분 으로 된 것은 ‘ 실 ’이지요. 실 사 * ‘糸’는 다른 글자에서 ‘줄’을 뜻하기도 합니다.
後,뒤 후,夂幺彳,彳(걸을(거리) 척) 幺(작을(줄) 요) 夂(뒤져 올(발) 치),ok,뒤 후(後),http://tonghanja.com/%eb%92%a4-%ed%9b%84%e5%be%8c/,"後 .7급Ⅱ 彳: 걸을(거리) 척 幺: 작을(줄) 요 夂: 뒤져 올(발) 치 거리(彳)에서 줄(幺)에 묶인 발(夂)이 뒤져 오는 곳은? 거리 에서 줄 에 묶인 전쟁 포로의 발 이 뒤져 오는 곳은 호위병의 ‘ 뒤 ’이지요. 뒤 후 후 방 (後 方 : 뒤 쪽 ) , 후면(後面), 배후(背後)"
夂,천천히 걸을 쇠,,,none,천천히 걸을 쇠(夂),http://tonghanja.com/%ec%b2%9c%ec%b2%9c%ed%9e%88-%ea%b1%b8%ec%9d%84-%ec%87%a0%e5%a4%82/,"夊 .무급 거꾸로 놓인 발(夊)은? 거꾸로 놓인 발 은 남보다 ‘ 천천히 걸음 ’을 뜻하지요. 천천히 걸을 쇠 * ‘夂’와 ‘夊’는 다른 글자 안에서 주로 ‘발’을 뜻하는 부수로 쓰이며, 서로 구분 없이 쓰이기도 합니다."
